order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag
O00993,C0440,passenger,2025-06-07 23:31:00,24,east,north,high,51.85,phone,1
O00994,C0521,retail,2025-11-19 06:39:00,1,south,south,high,40.11,api,0
O00995,C0622,passenger,2024-08-09 06:53:00,24,central,west,medium,202.67,phone,0
O00996,C0238,passenger,2025-04-26 06:19:00,4,central,east,high,52.53,app,1
O00997,C0560,retail,2025-04-12 08:14:00,4,south,west,critical,59.22,web,0
O00998,C0169,parcel,2024-11-25 01:26:00,6,north,south,medium,23.86,phone,1
O00999,C0613,retail,2024-06-30 10:26:00,24,riverside,south,high,170.69,web,1
O01000,C0576,retail,2025-11-15 22:01:00,6,airport,west,medium,59.9,api,1
O01001,C0413,passenger,2025-08-05 11:49:00,12,west,ctr,high,78.37,web,0
O01002,C0607,business,2024-06-14 07:52:00,12,west,west,medium,109.31,web,1
O01003,C0473,passenger,2024-01-01 04:38:00,24,airport,west,low,60.87,web,0
O01004,C0056,retail,2024-09-21 19:29:00,2,central,airport,high,98.19,web,0
O01005,C0104,business,2025-05-01 17:35:00,12,riverside,south,high,127.67,app,0
O01006,C0112,parcel,2025-12-29 12:08:00,12,central,east,high,74.48,phone,1
O01007,C0556,medical,2024-09-24 07:35:00,12,riverside,riverside,medium,46.92,app,0
O01008,C0575,parcel,2024-05-03 08:26:00,12,west,north,high,76.64,app,0
O01009,C0545,passenger,2024-06-01 04:33:00,4,east,riverside,medium,167.86,web,1
O01010,C0018,business,2024-05-18 18:20:00,6,west,south,low,55.14,,0
O01011,C0257,business,2024-02-28 05:14:00,12,airport,south,low,103.05,app,1
O01012,C0532,retail,2025-03-08 05:05:00,1,riverside,ctr,critical,99.1,app,0
O01013,C0185,passenger,2025-08-22 14:50:00,4,ctr,north,low,76.79,web,0
O01014,C0106,medical,2025-02-22 08:56:00,1,south,airport,medium,47.39,app,0
O01015,C0226,passenger,2025-08-06 21:14:00,6,riverside,ctr,high,40.54,phone,0
O01016,C0407,retail,2024-06-03 23:17:00,6,airport,south,high,76.82,,0
O01017,C0201,retail,2025-12-30 13:06:00,6,central,west,high,30.84,phone,0
O01018,C0180,parcel,2024-02-22 13:58:00,12,west,airport,medium,98.9,app,0
O01019,C0626,parcel,2024-04-16 00:57:00,4,west,east,high,206.52,app,0
O01020,C0321,retail,2024-10-23 02:18:00,2,airport,south,high,77.64,app,0
O01021,C0625,retail,2024-06-28 04:26:00,6,west,central,high,78.29,api,0
O01022,C0061,retail,2024-03-16 16:24:00,24,east,south,medium,43.98,web,0
O01023,C0243,parcel,2024-11-03 21:41:00,6,riverside,ctr,medium,89.2,,0
O01024,C0396,passenger,2025-12-23 16:37:00,4,north,west,low,129.76,app,0
O01025,C0390,parcel,2024-04-29 14:15:00,6,west,north,medium,75.72,app,0
O01026,C0309,business,2025-05-26 21:33:00,1,west,ctr,high,20.25,phone,0
O01027,C0492,parcel,2025-08-23 21:51:00,4,east,central,medium,97.55,app,0
O01028,C0373,passenger,2025-01-13 16:35:00,4,south,south,medium,109.71,api,1
O01029,C0478,retail,2024-07-16 13:04:00,1,east,north,medium,87.86,app,0
O01030,C0279,parcel,2025-08-29 08:36:00,6,ctr,west,high,186.34,web,1
O01031,C0578,business,2025-01-26 05:55:00,6,east,central,medium,80.04,web,0
O01032,C0357,passenger,2025-12-09 08:41:00,4,west,east,high,74.27,phone,0
O01033,C0234,medical,2024-08-30 13:23:00,1,west,central,low,11.57,phone,1
O01034,C0032,business,2025-06-20 08:43:00,24,east,south,medium,9.2,web,0
O01035,C0508,business,2024-03-16 22:47:00,6,east,riverside,low,54.57,app,0
O01036,C0647,medical,2024-02-28 19:43:00,4,central,north,low,66.82,app,1
O01037,C0226,passenger,2025-04-28 06:43:00,6,south,north,high,55.58,web,0
O01038,C0141,business,2024-12-01 00:28:00,6,west,south,critical,20.72,phone,0
O01039,C0171,passenger,2025-05-01 10:43:00,6,west,riverside,low,84.17,app,1
O01040,C0290,passenger,2025-12-27 20:56:00,4,airport,central,medium,59.93,web,1
O01041,C0551,passenger,2024-07-03 14:20:00,4,south,west,medium,41.43,app,0
O01042,C0571,passenger,2024-08-26 13:05:00,12,airport,east,low,54.55,phone,0
O01043,C0371,retail,2024-07-31 17:26:00,12,central,riverside,medium,93.72,phone,1
O01044,C0190,retail,2025-02-14 04:57:00,12,airport,riverside,low,70.39,app,1
O01045,C0506,parcel,2024-08-26 11:47:00,1,ctr,airport,high,53.78,web,1
O01046,C0591,retail,2025-12-26 11:24:00,24,south,east,high,169.64,phone,0
O01047,C0121,parcel,2025-11-10 15:49:00,4,west,riverside,high,32.59,phone,0
O01048,C0458,medical,2025-01-08 04:14:00,12,airport,airport,medium,160.1,phone,1
O01049,C0527,retail,2025-10-17 06:56:00,12,west,west,medium,69.8,app,0
O01050,C0363,passenger,2024-09-29 03:02:00,6,central,south,medium,73.98,api,0
O01051,C0288,retail,2025-06-06 04:56:00,4,central,airport,low,74.57,phone,0
O01052,C0429,retail,2025-02-19 19:26:00,6,east,south,low,91.5,app,0
O01053,C0106,passenger,2025-10-23 02:30:00,6,east,west,low,285.05,app,0
O01054,C0216,retail,2025-08-19 14:21:00,4,south,airport,medium,260.15,web,0
O01055,C0621,parcel,2025-08-13 17:22:00,6,north,south,medium,33.59,web,0
O01056,C0203,retail,2024-12-19 22:48:00,4,east,airport,medium,111.26,phone,1
O01057,C0579,passenger,2025-03-23 10:11:00,4,airport,north,medium,50.3,app,0
O01058,C0215,retail,2025-05-08 22:01:00,6,airport,west,low,179.11,app,0
O01059,C0107,business,2025-11-23 21:49:00,6,east,east,medium,19.55,app,0
O01060,C0277,parcel,2024-06-13 12:23:00,2,west,north,low,103.55,web,0
O01061,C0535,retail,2024-04-29 20:49:00,2,central,west,medium,13.17,app,0
O01062,C0559,medical,2024-10-26 17:41:00,4,east,central,medium,128.73,app,1
O01063,C0054,retail,2024-07-27 20:15:00,12,east,riverside,medium,47.11,app,1
O01064,C0095,passenger,2025-12-22 18:49:00,12,central,airport,medium,48.29,app,1
O01065,C0436,parcel,2024-07-20 11:49:00,4,south,south,medium,35.51,web,1
O01066,C0084,business,2024-11-04 20:16:00,2,east,airport,low,54.18,phone,1
O01067,C0304,retail,2024-06-16 02:38:00,12,north,west,low,8.17,api,0
O01068,C0089,passenger,2025-04-10 21:56:00,2,riverside,west,low,53.32,app,0
O01069,C0219,passenger,2025-08-25 01:12:00,12,central,north,high,18.2,app,1
O01070,C0335,parcel,2024-01-16 19:34:00,24,east,north,low,153.81,phone,0
O01071,C0055,retail,2025-02-26 23:35:00,12,south,east,medium,97.8,app,0
O01072,C0384,passenger,2024-10-05 00:04:00,6,west,north,high,172.79,app,0
O01073,C0047,passenger,2024-01-05 05:05:00,6,central,airport,medium,34.23,app,0
O01074,C0499,passenger,2025-12-13 07:00:00,2,ctr,south,low,51.75,app,0
O01075,C0260,passenger,2024-06-26 07:11:00,2,east,airport,high,181.2,app,0
O01076,C0035,business,2024-09-28 22:50:00,6,south,airport,critical,46.37,app,0
O01077,C0021,retail,2024-08-30 00:01:00,4,north,riverside,low,130.85,app,0
O01078,C0622,parcel,2024-04-26 02:59:00,6,airport,riverside,low,91.33,web,1
O01079,C0017,passenger,2024-03-31 06:09:00,24,south,riverside,medium,190.5,app,0
O01080,C0107,passenger,2025-04-26 10:04:00,1,ctr,north,high,65.57,app,1
O01081,C0581,medical,2025-06-18 11:20:00,2,west,airport,critical,10.07,app,1
O01082,C0530,medical,2024-10-25 13:47:00,24,riverside,west,medium,43.58,web,0
O01083,C0156,retail,2025-05-05 08:21:00,12,east,south,low,29.43,phone,0
O01084,C0416,passenger,2024-02-26 02:16:00,4,central,south,medium,64.17,app,0
O01085,C0051,medical,2024-06-15 08:05:00,6,central,west,high,150.85,app,0
O01086,C0276,passenger,2024-03-05 19:03:00,4,airport,south,low,140.6,phone,0
O01087,C0248,parcel,2025-12-14 08:08:00,1,airport,west,low,116.34,web,0
O01088,C0444,parcel,2024-12-02 10:32:00,6,north,west,medium,49.16,web,1
O01089,C0035,retail,2025-05-18 04:12:00,2,riverside,north,low,7.74,phone,0
O01090,C0414,medical,2025-09-11 17:51:00,24,south,airport,critical,58.6,app,0
O01091,C0471,business,2024-02-22 04:53:00,2,riverside,airport,medium,49.37,app,0
O01092,C0482,passenger,2025-12-10 13:24:00,6,north,east,low,97.48,web,0
O01093,C0205,retail,2024-10-29 22:01:00,12,riverside,west,low,38.72,app,1
O01094,C0204,parcel,2024-08-22 09:51:00,2,east,riverside,medium,208.68,phone,0
O01095,C0612,business,2024-03-14 15:06:00,6,south,airport,high,23.65,web,0
O01096,C0036,passenger,2024-03-08 18:09:00,4,north,airport,medium,163.56,app,0
O01097,C0390,retail,2024-07-14 22:28:00,12,airport,north,low,59.58,app,0
O01098,C0093,retail,2025-04-24 07:39:00,2,north,riverside,low,17.79,web,0
O01099,C0302,retail,2024-04-05 21:30:00,24,east,ctr,critical,35.33,app,0
O01100,C0239,business,2025-08-01 13:08:00,4,airport,east,high,41.49,app,0
O01101,C0023,parcel,2024-01-14 06:59:00,6,riverside,north,medium,38.39,phone,1
O01102,C0323,passenger,2025-08-19 06:06:00,4,airport,west,medium,81.39,api,1
O01103,C0337,passenger,2025-10-11 14:15:00,24,north,east,medium,95.68,app,0
O01104,C0480,parcel,2024-09-21 16:27:00,12,east,riverside,low,55.13,web,0
O01105,C0239,business,2025-06-18 17:21:00,12,east,west,medium,13.4,phone,0
O01106,C0175,business,2024-02-28 00:14:00,12,east,ctr,medium,22.49,web,0
O01107,C0182,business,2024-01-25 07:32:00,12,airport,central,medium,282.35,app,0
O01108,C0235,parcel,2024-10-24 06:40:00,4,north,central,critical,164.37,web,0
O01109,C0598,business,2025-12-08 14:39:00,2,airport,riverside,low,16.12,phone,0
O01110,C0232,passenger,2024-07-15 05:13:00,1,south,airport,low,82.48,app,0
O01111,C0167,retail,2024-11-14 21:57:00,6,south,north,low,18.03,app,1
O01112,C0301,business,2024-09-24 04:10:00,2,east,west,critical,278.14,app,0
O01113,C0599,passenger,2024-03-04 07:29:00,6,riverside,north,high,94.63,web,0
O01114,C0278,passenger,2024-12-13 22:45:00,1,riverside,east,medium,94.52,app,0
O01115,C0492,business,2025-11-28 22:50:00,1,west,ctr,medium,63.15,web,0
O01116,C0556,medical,2024-11-13 12:20:00,6,east,west,medium,61.33,app,0
O01117,C0296,parcel,2025-06-19 23:19:00,6,airport,east,high,59.12,app,0
O01118,C0106,passenger,2024-02-26 19:20:00,4,west,west,high,65.93,app,0
O01119,C0627,medical,2024-04-01 09:03:00,6,ctr,north,medium,47.89,phone,0
O01120,C0182,medical,2024-11-28 16:15:00,2,south,west,low,62.79,app,0
O01121,C0078,retail,2024-06-03 05:59:00,12,central,south,high,73.49,app,0
O01122,C0390,parcel,2025-10-06 07:29:00,12,south,riverside,high,131.53,app,0
O01123,C0274,parcel,2024-01-31 06:20:00,24,south,west,high,98.07,app,1
O01124,C0015,business,2024-05-02 16:45:00,4,riverside,south,high,148.02,app,1
O01125,C0510,parcel,2025-06-17 11:43:00,12,west,central,low,47.38,phone,0
O01126,C0587,parcel,2025-05-02 16:19:00,4,south,central,medium,15.01,web,0
O01127,C0296,retail,2024-03-17 03:42:00,1,riverside,central,medium,104.37,web,1
O01128,C0588,passenger,2024-03-12 19:24:00,6,west,airport,medium,12.73,app,0
O01129,C0292,medical,2025-03-23 15:04:00,6,north,airport,low,139.29,app,0
O01130,C0649,business,2024-09-15 21:32:00,4,east,north,low,94.24,app,0
O01131,C0110,medical,2024-08-15 14:20:00,4,airport,north,low,150.77,app,1
O01132,C0588,business,2025-05-03 22:26:00,2,south,riverside,low,81.66,app,0
O01133,C0318,parcel,2025-12-23 11:34:00,24,east,west,medium,8.61,phone,0
O01134,C0248,retail,2025-04-02 23:59:00,4,central,south,low,87.01,app,0
O01135,C0505,parcel,2024-11-18 19:03:00,4,west,west,high,103.41,web,0
O01136,C0529,retail,2024-04-17 14:05:00,1,ctr,north,low,123.74,,1
O01137,C0213,passenger,2025-10-14 08:08:00,2,south,central,medium,101.93,app,1
O01138,C0409,parcel,2024-02-08 17:08:00,2,airport,south,medium,41.05,app,0
O01139,C0474,medical,2024-03-05 14:43:00,6,east,east,medium,87.44,app,0
O01140,C0244,passenger,2025-09-26 01:19:00,6,east,south,low,97.23,app,0
O01141,C0630,business,2025-11-04 02:54:00,4,east,north,low,36.73,app,1
O01142,C0136,retail,2025-11-07 10:27:00,24,east,west,high,91.95,app,0
O01143,C0467,retail,2025-06-16 02:09:00,2,riverside,east,low,217.11,phone,0
O01144,C0571,passenger,2025-02-07 22:06:00,4,riverside,south,medium,17.71,app,1
O01145,C0548,passenger,2024-02-22 01:18:00,24,east,north,medium,301.38,app,0
O01146,C0118,business,2025-11-17 04:33:00,6,south,east,high,61.63,phone,0
O01147,C0165,retail,2024-04-19 22:04:00,2,south,south,low,149.49,app,0
O01148,C0606,passenger,2024-11-19 05:52:00,24,ctr,riverside,medium,122.59,app,0
O01149,C0246,business,2025-06-28 19:53:00,24,riverside,airport,low,34.67,app,0
O01150,C0270,passenger,2025-02-20 05:15:00,1,north,west,low,144.76,phone,0
O01151,C0100,retail,2024-06-26 12:48:00,12,south,north,medium,94.09,app,0
O01152,C0247,passenger,2025-03-12 22:21:00,24,riverside,west,high,192.23,app,0
O01153,C0004,business,2025-01-06 03:57:00,2,ctr,airport,high,59.44,app,0
O01154,C0588,medical,2024-09-05 14:35:00,12,south,south,low,25.19,phone,0
O01155,C0021,parcel,2024-04-29 02:16:00,4,airport,east,low,56.45,web,0
O01156,C0430,passenger,2025-01-30 15:14:00,12,south,west,medium,47.0,app,0
O01157,C0012,parcel,2024-07-08 19:51:00,1,riverside,east,high,123.37,web,0
O01158,C0075,parcel,2024-10-22 14:25:00,24,north,west,medium,40.06,phone,0
O01159,C0069,passenger,2024-07-25 23:50:00,24,west,north,low,47.65,phone,1
O01160,C0548,parcel,2024-05-12 23:12:00,4,riverside,airport,high,171.67,app,0
O01161,C0359,passenger,2025-05-17 03:55:00,4,riverside,north,high,32.02,app,0
O01162,C0261,passenger,2025-06-09 10:51:00,2,riverside,east,medium,89.31,api,0
O01163,C0399,parcel,2024-09-10 00:16:00,4,north,east,low,13.49,app,1
O01164,C0530,parcel,2025-06-09 15:52:00,4,riverside,west,high,197.5,app,0
O01165,C0478,passenger,2025-12-13 04:54:00,6,east,west,low,118.02,phone,0
O01166,C0053,parcel,2025-09-22 10:20:00,4,west,north,medium,57.89,web,1
O01167,C0336,parcel,2024-06-25 23:47:00,6,central,east,low,103.78,app,0
O01168,C0575,passenger,2024-12-15 21:12:00,12,airport,central,medium,30.78,web,1
O01169,C0158,parcel,2025-11-06 13:03:00,4,airport,east,medium,145.59,web,0
O01170,C0321,passenger,2024-01-01 07:36:00,6,ctr,west,low,104.64,web,0
O01171,C0508,passenger,2024-12-18 00:50:00,6,riverside,ctr,medium,52.73,web,0
O01172,C0383,medical,2024-09-17 19:02:00,4,north,riverside,medium,111.98,phone,0
O01173,C0194,passenger,2024-02-08 10:14:00,6,north,airport,medium,41.11,phone,0
O01174,C0605,passenger,2024-11-21 08:23:00,6,riverside,airport,critical,104.71,web,0
O01175,C0623,retail,2024-11-04 11:39:00,24,west,airport,low,63.42,web,0
O01176,C0461,parcel,2024-12-27 12:24:00,6,north,riverside,high,93.51,app,1
O01177,C0611,parcel,2024-10-17 03:14:00,12,ctr,south,high,63.29,app,0
O01178,C0362,medical,2024-01-13 21:26:00,4,west,riverside,critical,2.04,web,0
O01179,C0207,passenger,2025-10-13 18:48:00,6,riverside,central,high,64.87,app,0
O01180,C0197,passenger,2024-09-07 20:51:00,2,airport,central,high,109.31,web,1
O01181,C0346,retail,2024-02-23 23:10:00,6,west,east,high,95.57,app,0
O01182,C0256,passenger,2024-06-03 09:16:00,6,airport,north,high,128.45,app,0
O01183,C0351,retail,2025-05-31 20:20:00,2,west,ctr,medium,53.74,app,0
O01184,C0253,business,2025-01-24 13:53:00,12,riverside,west,medium,25.61,web,0
O01185,C0591,parcel,2024-11-10 04:15:00,12,airport,riverside,medium,59.09,app,0
O01186,C0184,medical,2025-07-06 22:21:00,1,riverside,west,medium,96.23,web,0
O01187,C0451,medical,2025-11-17 01:22:00,1,north,airport,low,53.13,app,0
O01188,C0291,parcel,2024-06-25 10:56:00,1,ctr,west,critical,83.85,phone,0
O01189,C0353,parcel,2024-05-22 23:55:00,6,airport,riverside,low,129.6,web,0
O01190,C0168,parcel,2025-11-24 17:41:00,4,east,central,high,34.37,app,0
O01191,C0258,business,2024-02-19 17:29:00,2,east,north,low,91.82,app,0
O01192,C0200,business,2024-12-13 15:50:00,2,airport,ctr,medium,79.83,web,0
O01193,C0519,medical,2025-04-17 23:55:00,6,east,central,medium,11.71,api,0
O01194,C0229,passenger,2024-08-07 23:21:00,2,south,airport,medium,88.17,app,1
O01195,C0529,retail,2025-01-04 07:04:00,2,airport,central,medium,94.26,phone,0
O01196,C0109,parcel,2024-04-12 03:20:00,4,south,east,low,79.58,phone,0
O01197,C0359,retail,2024-01-27 00:14:00,24,ctr,airport,medium,63.08,app,0
O01198,C0013,retail,2025-01-13 02:39:00,6,north,east,high,36.61,app,0
O01199,C0225,business,2024-03-10 15:47:00,1,ctr,west,medium,119.36,app,0
O01200,C0433,passenger,2024-02-23 06:55:00,6,riverside,riverside,low,68.78,web,0
O01201,C0650,parcel,2025-04-18 20:25:00,12,riverside,north,medium,80.58,app,0
O01202,C0459,retail,2024-11-14 15:24:00,6,east,north,medium,65.73,phone,0
O01203,C0445,parcel,2024-11-13 20:40:00,24,west,riverside,medium,141.68,web,0
O01204,C0498,passenger,2025-08-13 15:20:00,1,east,central,critical,162.33,app,0
O01205,C0559,parcel,2024-12-19 23:53:00,4,west,north,low,65.7,web,0
O01206,C0236,medical,2024-11-15 23:55:00,4,central,riverside,high,142.54,web,0
O01207,C0197,business,2024-12-26 18:58:00,6,central,riverside,medium,321.68,app,0
O01208,C0098,medical,2024-04-18 19:37:00,12,riverside,south,medium,116.78,phone,1
O01209,C0182,parcel,2025-06-14 02:30:00,2,riverside,central,medium,12.79,app,0
O01210,C0581,medical,2025-04-01 13:00:00,2,riverside,riverside,medium,198.15,app,0
O01211,C0345,medical,2025-11-12 07:13:00,24,south,south,medium,17.36,api,0
O01212,C0262,parcel,2024-08-01 11:34:00,2,west,south,low,45.3,api,1
O01213,C0502,retail,2025-01-06 21:44:00,12,south,riverside,high,90.58,app,0
O01214,C0386,medical,2024-05-07 20:58:00,4,central,north,high,17.33,phone,1
O01215,C0054,business,2025-08-05 01:29:00,12,north,airport,medium,205.06,app,0
O01216,C0382,passenger,2025-08-28 18:27:00,6,west,airport,low,37.65,,1
O01217,C0263,passenger,2024-01-25 22:08:00,12,central,south,high,121.06,phone,0
O01218,C0065,retail,2025-03-15 02:11:00,4,airport,north,medium,101.68,phone,0
O01219,C0164,passenger,2025-06-20 09:52:00,4,north,riverside,high,81.91,api,0
O01220,C0006,passenger,2025-06-11 23:22:00,6,west,airport,high,76.75,phone,0
O01221,C0243,passenger,2024-04-13 07:50:00,4,east,ctr,medium,183.7,app,0
O01222,C0361,retail,2025-09-10 01:14:00,12,north,east,critical,105.79,phone,0
O01223,C0522,parcel,2025-01-10 23:27:00,12,east,riverside,medium,97.73,web,0
O01224,C0296,passenger,2024-06-10 12:40:00,4,riverside,central,low,136.16,app,0
O01225,C0074,parcel,2025-12-27 02:59:00,24,north,ctr,high,165.46,app,1
O01226,C0140,passenger,2025-03-02 06:20:00,6,south,south,medium,131.87,app,0
O01227,C0282,medical,2024-11-05 10:32:00,2,ctr,north,high,95.27,phone,0
O01228,C0431,retail,2024-07-10 15:34:00,6,west,north,low,110.84,web,0
O01229,C0399,passenger,2025-05-27 00:42:00,1,east,riverside,medium,84.74,phone,0
O01230,C0564,parcel,2024-05-26 19:24:00,1,central,north,high,86.63,app,0
O01231,C0305,medical,2025-07-28 05:11:00,6,airport,east,medium,45.16,app,1
O01232,C0189,passenger,2024-01-18 20:35:00,6,west,east,medium,55.4,app,1
O01233,C0520,retail,2024-04-25 18:23:00,4,west,south,high,51.7,phone,0
O01234,C0163,parcel,2024-02-24 01:13:00,2,west,north,medium,119.86,phone,1
O01235,C0636,medical,2025-06-01 00:57:00,1,north,riverside,low,67.31,phone,0
O01236,C0543,business,2025-05-29 22:57:00,12,south,airport,low,156.71,app,0
O01237,C0357,parcel,2025-12-30 06:32:00,12,ctr,east,high,195.64,app,0
O01238,C0318,passenger,2025-04-18 04:35:00,12,south,north,medium,79.85,app,0
O01239,C0392,retail,2024-08-06 04:09:00,2,south,west,medium,57.51,web,0
O01240,C0649,passenger,2025-10-08 14:51:00,2,east,east,high,178.86,phone,0
O01241,C0537,passenger,2024-02-01 13:08:00,2,airport,south,high,51.66,web,0
O01242,C0550,business,2025-09-08 22:16:00,1,ctr,riverside,low,284.98,app,0
O01243,C0428,retail,2025-09-10 08:14:00,12,east,central,medium,113.08,web,1
O01244,C0279,passenger,2025-03-06 06:32:00,24,airport,north,high,58.93,phone,0
O01245,C0237,retail,2025-10-05 14:03:00,2,airport,airport,high,24.93,app,1
O01246,C0198,business,2024-04-04 00:51:00,4,airport,north,medium,60.45,app,0
O01247,C0397,parcel,2024-12-14 22:10:00,4,central,riverside,low,23.58,web,0
O01248,C0517,retail,2024-08-30 17:16:00,24,south,riverside,medium,28.17,app,0
O01249,C0572,medical,2024-08-25 16:52:00,1,central,riverside,high,188.73,web,0
O01250,C0180,retail,2024-06-28 07:38:00,1,north,east,high,128.53,app,0
